Customer ID,Location,Expanded URL,Latitude,Longitude
c 275,https://maps.app.goo.gl/4bUkFa5Wn4KewwAeA?g_st=com.google.maps.preview.copy,"https://www.google.com/sorry/index?continue=https://maps.google.com/%3Fq%3D10.7813333,76.6626667%26entry%3Dgps%26lucs%3D,94255445,94242535,94224825,94227247,94227248,94231188,47071704,47069508,94218641,94203019,47084304,94208458,94208447%26g_ep%3DCAISEjI1LjA2LjEuNzIyNzcxMDg2MBgAIIgnKnUsOTQyNTU0NDUsOTQyNDI1MzUsOTQyMjQ4MjUsOTQyMjcyNDcsOTQyMjcyNDgsOTQyMzExODgsNDcwNzE3MDQsNDcwNjk1MDgsOTQyMTg2NDEsOTQyMDMwMTksNDcwODQzMDQsOTQyMDg0NTgsOTQyMDg0NDdCAklO%26skid%3Dcdb7cd48-a944-454f-8986-5de059c7189f%26g_st%3Dcom.google.maps.preview.copy&q=EhAkBQIB8CDIFXnbHr57ZXvoGKS07MAGIi3HkXI7pM5eNbrFc27ELqGZxVuTf5dekWCGt9K6m3xMvlgp1CPkMNDdSYKfAVsyAnJSWgFD",10.78133041,76.66266063
c 276,https://maps.app.goo.gl/4bUkFa5Wn4KewwAeA?g_st=com.google.maps.preview.copy,"https://www.google.com/sorry/index?continue=https://maps.google.com/%3Fq%3D10.7813333,76.6626667%26entry%3Dgps%26lucs%3D,94255445,94242535,94224825,94227247,94227248,94231188,47071704,47069508,94218641,94203019,47084304,94208458,94208447%26g_ep%3DCAISEjI1LjA2LjEuNzIyNzcxMDg2MBgAIIgnKnUsOTQyNTU0NDUsOTQyNDI1MzUsOTQyMjQ4MjUsOTQyMjcyNDcsOTQyMjcyNDgsOTQyMzExODgsNDcwNzE3MDQsNDcwNjk1MDgsOTQyMTg2NDEsOTQyMDMwMTksNDcwODQzMDQsOTQyMDg0NTgsOTQyMDg0NDdCAklO%26skid%3Dcdb7cd48-a944-454f-8986-5de059c7189f%26g_st%3Dcom.google.maps.preview.copy&q=EhAkBQIB8CDIFXnbHr57ZXvoGKe07MAGIi2MKhAm6UEzg9oiMs77NcGjyuVeOljP3UJ0HtZHqj3kJzjErhcnJXX6vv8FWa0yAnJSWgFD",10.78132946,76.66266351
c 281,https://maps.app.goo.gl/muRmByyyBLJADUdN9?g_st=com.google.maps.preview.copy,"https://www.google.com/sorry/index?continue=https://maps.google.com/%3Fq%3D10.7898056,76.6612778%26entry%3Dgps%26lucs%3D,94255445,94242535,94224825,94227247,94227248,94231188,47071704,47069508,94218641,94203019,47084304,94208458,94208447%26g_ep%3DCAISEjI1LjA2LjEuNzIyNzcxMDg2MBgAIIgnKnUsOTQyNTU0NDUsOTQyNDI1MzUsOTQyMjQ4MjUsOTQyMjcyNDcsOTQyMjcyNDgsOTQyMzExODgsNDcwNzE3MDQsNDcwNjk1MDgsOTQyMTg2NDEsOTQyMDMwMTksNDcwODQzMDQsOTQyMDg0NTgsOTQyMDg0NDdCAklO%26skid%3Dfa61ddec-8530-44b5-a334-3ef3e0c96605%26g_st%3Dcom.google.maps.preview.copy&q=EhAkBQIB8CDIFXnbHr57ZXvoGKu07MAGIi296LPcH8dL6JHb5dgrTcB55A5VRmT4dSG9fbzUuAuxNsX8J1jlSQ3h3lFu_mQyAnJSWgFD",10.78980568,76.66127142
c 283,https://maps.app.goo.gl/kVuwC6yjf2sxYBsi8?g_st=com.google.maps.preview.copy,"https://www.google.com/sorry/index?continue=https://maps.google.com/%3Fq%3D10.7902222,76.6737500%26entry%3Dgps%26lucs%3D,94255445,94242535,94224825,94227247,94227248,94231188,47071704,47069508,94218641,94203019,47084304,94208458,94208447%26g_ep%3DCAISEjI1LjA2LjEuNzIyNzcxMDg2MBgAIIgnKnUsOTQyNTU0NDUsOTQyNDI1MzUsOTQyMjQ4MjUsOTQyMjcyNDcsOTQyMjcyNDgsOTQyMzExODgsNDcwNzE3MDQsNDcwNjk1MDgsOTQyMTg2NDEsOTQyMDMwMTksNDcwODQzMDQsOTQyMDg0NTgsOTQyMDg0NDdCAklO%26skid%3De5493229-250f-4255-b292-c5b21b8d8dd7%26g_st%3Dcom.google.maps.preview.copy&q=EhAkBQIB8CDIFXnbHr57ZXvoGK207MAGIi0wg8hz4G69OHNxzHHPm87I_voxLFp4spq21hwCWvT8SLxQ9fsbBOHf7jmDOnEyAnJSWgFD",10.78980568,76.66127142
c 285,https://goo.gl/maps/WPbhzeT89YWT5VJa9,"https://www.google.com/sorry/index?continue=https://maps.google.com/%3Fq%3D10.768088,76.653234%26entry%3Dgps%26g_ep%3DCAESCjExLjEyNy4xMDIYACDXggMqSCw5NDIxMjQ5Niw5NDIwNzM4OCw5NDIwNzUwNiw5NDIxNzUyMyw5NDIxODY0Nyw0NzA4NzExOCw0NzA4NDM5Myw5NDIxMzE5NEICSU4%253D%26shorturl%3D1&q=EhAkBQIB8CDIFXnbHr57ZXvoGLG07MAGIi35LdO137wZ7lnB0P4YAK8y1uVe-a2Oqs1V-9BFIQZHZd_rmPmxKzz6sU1FfacyAnJSWgFD",10.76809489,76.65324351
c 286,https://maps.app.goo.gl/78FR5CTCpD19QsSM7?g_st=com.google.maps.preview.copy,"https://www.google.com/sorry/index?continue=https://maps.google.com/%3Fq%3D10.7783611,76.6574444%26entry%3Dgps%26lucs%3D,94255445,94242535,94224825,94227247,94227248,94231188,47071704,47069508,94218641,94203019,47084304,94208458,94208447%26g_ep%3DCAISEjI1LjA2LjEuNzIyNzcxMDg2MBgAIIgnKnUsOTQyNTU0NDUsOTQyNDI1MzUsOTQyMjQ4MjUsOTQyMjcyNDcsOTQyMjcyNDgsOTQyMzExODgsNDcwNzE3MDQsNDcwNjk1MDgsOTQyMTg2NDEsOTQyMDMwMTksNDcwODQzMDQsOTQyMDg0NTgsOTQyMDg0NDdCAklO%26skid%3D77af727c-cb8b-4a68-bf04-b71bf14aab85%26g_st%3Dcom.google.maps.preview.copy&q=EhAkBQIB8CDIFXnbHr57ZXvoGLO07MAGIi3lan-xyri_XcxFPa_M4EmO5yP5cDM63MXtaGfUWv2sFkAoyj2fXtvnjsXvHf0yAnJSWgFD",10.77835715,76.65744459
c 295,https://maps.app.goo.gl/F5QfcjYBarKHzsG69?g_st=com.google.maps.preview.copy,"https://www.google.com/sorry/index?continue=https://maps.google.com/%3Fq%3D10.7765000,76.6794444%26entry%3Dgps%26lucs%3D,94255445,94242535,94224825,94227247,94227248,94231188,47071704,47069508,94218641,94203019,47084304,94208458,94208447%26g_ep%3DCAISEjI1LjA2LjEuNzIyNzcxMDg2MBgAIIgnKnUsOTQyNTU0NDUsOTQyNDI1MzUsOTQyMjQ4MjUsOTQyMjcyNDcsOTQyMjcyNDgsOTQyMzExODgsNDcwNzE3MDQsNDcwNjk1MDgsOTQyMTg2NDEsOTQyMDMwMTksNDcwODQzMDQsOTQyMDg0NTgsOTQyMDg0NDdCAklO%26skid%3Dafa6ca33-f411-4335-a0ef-cca6216d096a%26g_st%3Dcom.google.maps.preview.copy&q=EhAkBQIB8CDIFXnbHr57ZXvoGLe07MAGIi21VKx3rau0SaOlJ_hk62Hx3EyaLEMLqgRxpuhfj_hq1Wj_S05_zQH40MCYw48yAnJSWgFD",10.77650939,76.67944714
c 296,https://maps.app.goo.gl/gwD3XDcjWcD4XaPy8?g_st=com.google.maps.preview.copy,"https://www.google.com/sorry/index?continue=https://maps.google.com/%3Fq%3D10.7747500,76.6773056%26entry%3Dgps%26lucs%3D,94255445,94242535,94224825,94227247,94227248,94231188,47071704,47069508,94218641,94203019,47084304,94208458,94208447%26g_ep%3DCAISEjI1LjA2LjEuNzIyNzcxMDg2MBgAIIgnKnUsOTQyNTU0NDUsOTQyNDI1MzUsOTQyMjQ4MjUsOTQyMjcyNDcsOTQyMjcyNDgsOTQyMzExODgsNDcwNzE3MDQsNDcwNjk1MDgsOTQyMTg2NDEsOTQyMDMwMTksNDcwODQzMDQsOTQyMDg0NTgsOTQyMDg0NDdCAklO%26skid%3D53a36008-0dc1-472c-bda7-897e3c96b819%26g_st%3Dcom.google.maps.preview.copy&q=EhAkBQIB8CDIFXnbHr57ZXvoGLu07MAGIi1d_Gvc3TwtK3m3Cx-MbOkWAsGPXEi1M1eDVVbiBYwL0Na9COh9J-DjmwS2JugyAnJSWgFD",10.77475071,76.67730168
c 297,https://maps.app.goo.gl/zjBezJCBBSaLs2gEA?g_st=com.google.maps.preview.copy,"https://www.google.com/sorry/index?continue=https://maps.google.com/%3Fq%3D10.7706389,76.6537222%26entry%3Dgps%26lucs%3D,94255445,94242535,94224825,94227247,94227248,94231188,47071704,47069508,94218641,94203019,47084304,94208458,94208447%26g_ep%3DCAISEjI1LjA2LjEuNzIyNzcxMDg2MBgAIIgnKnUsOTQyNTU0NDUsOTQyNDI1MzUsOTQyMjQ4MjUsOTQyMjcyNDcsOTQyMjcyNDgsOTQyMzExODgsNDcwNzE3MDQsNDcwNjk1MDgsOTQyMTg2NDEsOTQyMDMwMTksNDcwODQzMDQsOTQyMDg0NTgsOTQyMDg0NDdCAklO%26skid%3Db545d056-41a9-4ab6-97b7-02ca905980de%26g_st%3Dcom.google.maps.preview.copy&q=EhAkBQIB8CDIFXnbHr57ZXvoGL207MAGIi3U6J3W7fkthadkcgqtPYKWZKYY2KvxdbIRkicGFyWmReuJ2HzG5jbJ5Ee2M7IyAnJSWgFD",10.77064335,76.65371352
c 299,https://maps.app.goo.gl/UMmBat4b6JfSvARV6?g_st=com.google.maps.preview.copy,"https://www.google.com/sorry/index?continue=https://maps.google.com/%3Fq%3D10.7576944,76.6567222%26entry%3Dgps%26lucs%3D,94255445,94242535,94224825,94227247,94227248,94231188,47071704,47069508,94218641,94203019,47084304,94208458,94208447%26g_ep%3DCAISEjI1LjA2LjEuNzIyNzcxMDg2MBgAIIgnKnUsOTQyNTU0NDUsOTQyNDI1MzUsOTQyMjQ4MjUsOTQyMjcyNDcsOTQyMjcyNDgsOTQyMzExODgsNDcwNzE3MDQsNDcwNjk1MDgsOTQyMTg2NDEsOTQyMDMwMTksNDcwODQzMDQsOTQyMDg0NTgsOTQyMDg0NDdCAklO%26skid%3Dd658c0f7-49d7-4b76-8bc9-96f200d26cf5%26g_st%3Dcom.google.maps.preview.copy&q=EhAkBQIB8CDIFXnbHr57ZXvoGL-07MAGIi2NDY7rydC0FjCfzZDaCM42rh3SsMp7q65RZfcq5HEt42GgZlQ5KWE6YD8A4bcyAnJSWgFD",10.757694,76.656722
c 300,https://maps.app.goo.gl/i1u3iQZA42S4fV2GA?g_st=com.google.maps.preview.copy,"https://www.google.com/sorry/index?continue=https://maps.google.com/%3Fq%3D10.7828760,76.6209180%26entry%3Dgps%26lucs%3D,94255445,94242535,94224825,94227247,94227248,94231188,47071704,47069508,94218641,94203019,47084304,94208458,94208447%26g_ep%3DCAISEjI1LjA2LjEuNzIyNzcxMDg2MBgAIIgnKnUsOTQyNTU0NDUsOTQyNDI1MzUsOTQyMjQ4MjUsOTQyMjcyNDcsOTQyMjcyNDgsOTQyMzExODgsNDcwNzE3MDQsNDcwNjk1MDgsOTQyMTg2NDEsOTQyMDMwMTksNDcwODQzMDQsOTQyMDg0NTgsOTQyMDg0NDdCAklO%26skid%3Ded33969b-1502-417d-8699-a21969742901%26g_st%3Dcom.google.maps.preview.copy&q=EhAkBQIB8CDIFXnbHr57ZXvoGMK07MAGIi3ba01XJkTSSvT_8vtx-wzkjiaPauNolNqmRFOgFKKOyOCMV_mPUI_VjatO__YyAnJSWgFD",10.782876,76.620918
c 301,https://maps.app.goo.gl/AQjGfnCKEyX6sfVz6?g_st=com.google.maps.preview.copy,"https://www.google.com/sorry/index?continue=https://maps.google.com/%3Fq%3D10.7875556,76.6653611%26entry%3Dgps%26lucs%3D,94224825,94227247,94227248,94231188,47071704,47069508,94218641,94203019,47084304,94208458,94208447%26g_ep%3DCAISEjI1LjA2LjEuNzIyNzcxMDg2MBgAIIgnKmMsOTQyMjQ4MjUsOTQyMjcyNDcsOTQyMjcyNDgsOTQyMzExODgsNDcwNzE3MDQsNDcwNjk1MDgsOTQyMTg2NDEsOTQyMDMwMTksNDcwODQzMDQsOTQyMDg0NTgsOTQyMDg0NDdCAklO%26skid%3Df847ddb1-6e20-435e-8739-de79a5f99d40%26g_st%3Dcom.google.maps.preview.copy&q=EhAkBQIB8CDIFXnbHr57ZXvoGMS07MAGIi11tUuz_sBrLU8wwOU2xVnq6Wg5m99b1dBmj2kicqbOo0gQeZYtzAAYfdidCCMyAnJSWgFD",10.787556,76.665361
c 304,https://maps.app.goo.gl/Xpr8YxJsrvZNqESA8?g_st=com.google.maps.preview.copy,"https://www.google.com/sorry/index?continue=https://maps.google.com/%3Fq%3D10.7765278,76.6554444%26entry%3Dgps%26lucs%3D,94224825,94227247,94227248,94231188,47071704,47069508,94218641,94203019,47084304,94208458,94208447%26g_ep%3DCAISEjI1LjA2LjEuNzIyNzcxMDg2MBgAIIgnKmMsOTQyMjQ4MjUsOTQyMjcyNDcsOTQyMjcyNDgsOTQyMzExODgsNDcwNzE3MDQsNDcwNjk1MDgsOTQyMTg2NDEsOTQyMDMwMTksNDcwODQzMDQsOTQyMDg0NTgsOTQyMDg0NDdCAklO%26skid%3D13964791-9bf2-4318-9073-e6355aa42d25%26g_st%3Dcom.google.maps.preview.copy&q=EhAkBQIB8CDIFXnbHr57ZXvoGMe07MAGIi1DuPrNdQlvitjt-WhtXrvBlVJ0gJcXeu_aGpI-2ctdEoSNWmCb7IbT8IYXSqcyAnJSWgFD",10.776528,76.655444
c 306,https://maps.app.goo.gl/i9Z13kkUjxevwxqu8?g_st=ic,"https://www.google.com/sorry/index?continue=https://maps.google.com/%3Fdaddr%3D10.7631840,76.6599200%26saddr%3D10.7649520,76.6523060%26dirflg%3Dd%26geocode%3DFZhCpAAdEp-RBA%253D%253D%3BFbA7pAAd0LyRBA%253D%253D%26lucs%3D,94224825,94227247,94227248,94231188,47071704,47069508,94218641,94203019,47084304,94208458,94208447%26g_ep%3DCAISEjI1LjA2LjEuNzIyNzcxMDg2MBgAILq3CypjLDk0MjI0ODI1LDk0MjI3MjQ3LDk0MjI3MjQ4LDk0MjMxMTg4LDQ3MDcxNzA0LDQ3MDY5NTA4LDk0MjE4NjQxLDk0MjAzMDE5LDQ3MDg0MzA0LDk0MjA4NDU4LDk0MjA4NDQ3QgJJTg%253D%253D%26skid%3D151d8968-2da0-45f3-9ee0-2ba549860bd3%26g_st%3Dic&q=EhAkBQIB8CDIFXnbHr57ZXvoGMm07MAGIi0zYlgFRGutFZsbbSSsVFV1lQW4pmAGbVqhpBXR5LrUMIF03ZfmhaQ-heZkA_syAnJSWgFD",10.763184,76.65992
c 310,https://maps.app.goo.gl/CEobA4c4pWMqwQdi7?g_st=com.google.maps.preview.copy,"https://www.google.com/sorry/index?continue=https://maps.google.com/%3Fq%3D10.7993889,76.6260556%26entry%3Dgps%26lucs%3D,94224825,94227247,94227248,94231188,47071704,47069508,94218641,94203019,47084304,94208458,94208447%26g_ep%3DCAISEjI1LjA2LjEuNzIyNzcxMDg2MBgAIIgnKmMsOTQyMjQ4MjUsOTQyMjcyNDcsOTQyMjcyNDgsOTQyMzExODgsNDcwNzE3MDQsNDcwNjk1MDgsOTQyMTg2NDEsOTQyMDMwMTksNDcwODQzMDQsOTQyMDg0NTgsOTQyMDg0NDdCAklO%26skid%3D5013f1f5-b395-421c-b5b4-538d04d756fd%26g_st%3Dcom.google.maps.preview.copy&q=EhAkBQIB8CDIFXnbHr57ZXvoGM207MAGIi3YeS708jsWjaSq00KCQhrQTye7RaUWonbXzFDBNNy3jZnN71hC6gYASktvNdIyAnJSWgFD",10.799389,76.626056
c 312,https://maps.app.goo.gl/3fzCDTowaGUuKyom8?g_st=com.google.maps.preview.copy,"https://www.google.com/sorry/index?continue=https://maps.google.com/%3Fq%3D10.7614722,76.6698611%26entry%3Dgps%26lucs%3D,94224825,94227247,94227248,94231188,47071704,47069508,94218641,94203019,47084304,94208458,94208447%26g_ep%3DCAISEjI1LjA2LjEuNzIyNzcxMDg2MBgAIIgnKmMsOTQyMjQ4MjUsOTQyMjcyNDcsOTQyMjcyNDgsOTQyMzExODgsNDcwNzE3MDQsNDcwNjk1MDgsOTQyMTg2NDEsOTQyMDMwMTksNDcwODQzMDQsOTQyMDg0NTgsOTQyMDg0NDdCAklO%26skid%3Dc3e39536-e779-4dbb-849d-030e99f714f6%26g_st%3Dcom.google.maps.preview.copy&q=EhAkBQIB8CDIFXnbHr57ZXvoGM-07MAGIi37cPqAnM8L-SSrZMgfRBSkaYC6gFUge-GB-lgxQcQHG7vkq5OHIDgx7gdOFIQyAnJSWgFD",10.761472,76.669861
c 313,https://maps.app.goo.gl/u7prHPst7rnt99Fk8?g_st=com.google.maps.preview.copy,"https://www.google.com/sorry/index?continue=https://maps.google.com/%3Fq%3D10.7628333,76.6485278%26entry%3Dgps%26lucs%3D,94224825,94227247,94227248,94231188,47071704,47069508,94218641,94203019,47084304,94208458,94208447%26g_ep%3DCAISEjI1LjA2LjEuNzIyNzcxMDg2MBgAIIgnKmMsOTQyMjQ4MjUsOTQyMjcyNDcsOTQyMjcyNDgsOTQyMzExODgsNDcwNzE3MDQsNDcwNjk1MDgsOTQyMTg2NDEsOTQyMDMwMTksNDcwODQzMDQsOTQyMDg0NTgsOTQyMDg0NDdCAklO%26skid%3D507b3517-542d-43b0-9f67-c3339eaeb37d%26g_st%3Dcom.google.maps.preview.copy&q=EhAkBQIB8CDIFXnbHr57ZXvoGNO07MAGIi1qynM7cB3K8Rv5paRZf1wPm8qkTOE2eZ_gmaS1HmlfWyqqO6n3kMgH9Us4SA4yAnJSWgFD",10.762833,76.648528
c 314,https://maps.app.goo.gl/P9KpVdvZ1uXsPghKA?g_st=ic,"https://www.google.com/sorry/index?continue=https://maps.google.com/%3Fdaddr%3D10.7606120,76.7023090%26saddr%3D10.7649360,76.6523110%26dirflg%3Dd%26geocode%3DFYhCpAAdF5-RBA%253D%253D%3BFaQxpAAdZWKSBA%253D%253D%26lucs%3D,94224825,94227247,94227248,94231188,47071704,47069508,94218641,94203019,47084304,94208458,94208447%26g_ep%3DCAISEjI1LjA2LjEuNzIyNzcxMDg2MBgAILq3CypjLDk0MjI0ODI1LDk0MjI3MjQ3LDk0MjI3MjQ4LDk0MjMxMTg4LDQ3MDcxNzA0LDQ3MDY5NTA4LDk0MjE4NjQxLDk0MjAzMDE5LDQ3MDg0MzA0LDk0MjA4NDU4LDk0MjA4NDQ3QgJJTg%253D%253D%26skid%3D45146884-5def-4be6-a36e-9b3e9e3d9e2e%26g_st%3Dic&q=EhAkBQIB8CDIFXnbHr57ZXvoGNW07MAGIi2xLN7c6UmBTnT82s5JMaamnq2wzQoX29RdNQXw3BIItDM-1KY8nJS2kDN6FdgyAnJSWgFD",10.760612,76.702309
c 317,https://maps.app.goo.gl/cGjwQYvGmUjT5ioe6?g_st=com.google.maps.preview.copy,"https://www.google.com/sorry/index?continue=https://maps.google.com/%3Fq%3D10.7548333,76.6522500%26entry%3Dgps%26lucs%3D,94224825,94227247,94227248,94231188,47071704,47069508,94218641,94203019,47084304,94208458,94208447%26g_ep%3DCAISEjI1LjA2LjEuNzIyNzcxMDg2MBgAIIgnKmMsOTQyMjQ4MjUsOTQyMjcyNDcsOTQyMjcyNDgsOTQyMzExODgsNDcwNzE3MDQsNDcwNjk1MDgsOTQyMTg2NDEsOTQyMDMwMTksNDcwODQzMDQsOTQyMDg0NTgsOTQyMDg0NDdCAklO%26skid%3D2ddb7dba-8558-4dfe-b199-b1e378e9abe1%26g_st%3Dcom.google.maps.preview.copy&q=EhAkBQIB8CDIFXnbHr57ZXvoGNi07MAGIi02FUWkmzS67yR40oV36_WjVFB1Oe68VXtye9KUed6vxOEf2TzcrGGb8jN43SUyAnJSWgFD",10.754833,76.65225
c 323,https://maps.app.goo.gl/YBxY7W9RPeXVb3tX9?g_st=com.google.maps.preview.copy,"https://www.google.com/sorry/index?continue=https://maps.google.com/%3Fq%3D10.7909444,76.6591944%26entry%3Dgps%26lucs%3D,94224825,94227247,94227248,94231188,47071704,47069508,94218641,94203019,47084304,94208458,94208447%26g_ep%3DCAISEjI1LjA2LjEuNzIyNzcxMDg2MBgAIIgnKmMsOTQyMjQ4MjUsOTQyMjcyNDcsOTQyMjcyNDgsOTQyMzExODgsNDcwNzE3MDQsNDcwNjk1MDgsOTQyMTg2NDEsOTQyMDMwMTksNDcwODQzMDQsOTQyMDg0NTgsOTQyMDg0NDdCAklO%26skid%3D6fbd3260-a0af-4224-a8f7-b3305d24237b%26g_st%3Dcom.google.maps.preview.copy&q=EhAkBQIB8CDIFXnbHr57ZXvoGNq07MAGIi1MG-F12_7zFkwzTsnUbkOfyK8A6E0QqGWb0_bc9zyWKk_DZVKAHQ03-a1EMawyAnJSWgFD",10.790944,76.659194
c 324,https://maps.app.goo.gl/71yADbeZRR85rC2i6?g_st=com.google.maps.preview.copy,"https://www.google.com/sorry/index?continue=https://maps.google.com/%3Fq%3D10.7819167,76.6623889%26entry%3Dgps%26lucs%3D,94224825,94227247,94227248,94231188,47071704,47069508,94218641,94203019,47084304,94208458,94208447%26g_ep%3DCAISEjI1LjA2LjEuNzIyNzcxMDg2MBgAIIgnKmMsOTQyMjQ4MjUsOTQyMjcyNDcsOTQyMjcyNDgsOTQyMzExODgsNDcwNzE3MDQsNDcwNjk1MDgsOTQyMTg2NDEsOTQyMDMwMTksNDcwODQzMDQsOTQyMDg0NTgsOTQyMDg0NDdCAklO%26skid%3De9735613-a2a9-4d4d-8435-ca8f55bc592d%26g_st%3Dcom.google.maps.preview.copy&q=EhAkBQIB8CDIFXnbHr57ZXvoGN607MAGIi04IPLU3Yb_Xi_KmxRO_gklBd9dptM9-858WFrClyrHLPxuHTpG6JzG5OZCbbkyAnJSWgFD",10.781917,76.662389
c 325,https://maps.app.goo.gl/hDZ5T4gxCxwVdRF77?g_st=com.google.maps.preview.copy,"https://www.google.com/sorry/index?continue=https://maps.google.com/%3Fq%3D10.7471111,76.6516944%26entry%3Dgps%26lucs%3D,94224825,94227247,94227248,94231188,47071704,47069508,94218641,94203019,47084304,94208458,94208447%26g_ep%3DCAISEjI1LjA2LjEuNzIyNzcxMDg2MBgAIIgnKmMsOTQyMjQ4MjUsOTQyMjcyNDcsOTQyMjcyNDgsOTQyMzExODgsNDcwNzE3MDQsNDcwNjk1MDgsOTQyMTg2NDEsOTQyMDMwMTksNDcwODQzMDQsOTQyMDg0NTgsOTQyMDg0NDdCAklO%26skid%3D623301f3-2d32-487a-b3c6-12aca09417b3%26g_st%3Dcom.google.maps.preview.copy&q=EhAkBQIB8CDIFXnbHr57ZXvoGOK07MAGIi1yfMp3HRpIYe_nqYsiAJlq6bgEGz5IKv3c0bPeop0uf-i5SIeCA1Nf9VdBgoQyAnJSWgFD",10.747111,76.651694
c 329,https://maps.app.goo.gl/MmocNWKpo3pcgk669?g_st=iw,"https://www.google.com/sorry/index?continue=https://maps.google.com/%3Fgeocode%3DFZNCpAAdDZ-RBA%253D%253D%3BFSOopAAdcrqRBCmr-UEPEm6oOzE3v0-CTiiYPA%253D%253D%26daddr%3DSekharipuram,%2BKalpathy,%2BPalakkad,%2BKerala%26saddr%3D10.7649470,76.6523010%26dirflg%3Dd%26ftid%3D0x3ba86e120f41f9ab:0x3c98284e824fbf37%26lucs%3D,94224825,94227247,94227248,94231188,47071704,47069508,94218641,94203019,47084304,94208458,94208447%26g_ep%3DCAISEjI1LjA2LjEuNzIyNzcxMDg2MBgAILq3CypjLDk0MjI0ODI1LDk0MjI3MjQ3LDk0MjI3MjQ4LDk0MjMxMTg4LDQ3MDcxNzA0LDQ3MDY5NTA4LDk0MjE4NjQxLDk0MjAzMDE5LDQ3MDg0MzA0LDk0MjA4NDU4LDk0MjA4NDQ3QgJJTg%253D%253D%26skid%3Dc2638dfc-b722-48a7-936e-b08aa08756d1%26g_st%3Diw&q=EhAkBQIB8CDIFXnbHr57ZXvoGOW07MAGIi3U6tSEP8QrXVGKXLWV_rNODmzssUzlnp0WTBGoSghKcTc4nyxKp4TigwxqMmMyAnJSWgFD",10.79093577,76.65918109
c 330,https://maps.app.goo.gl/N3HNREe86KniiZWg7?g_st=iw,"https://www.google.com/sorry/index?continue=https://maps.google.com/%3Fdaddr%3D10.8201180,76.6556630%26saddr%3D10.7649430,76.6523070%26dirflg%3Dd%26geocode%3DFY9CpAAdE5-RBA%253D%253D%3BFRYapQAdL6yRBA%253D%253D%26lucs%3D,94224825,94227247,94227248,94231188,47071704,47069508,94218641,94203019,47084304,94208458,94208447%26g_ep%3DCAISEjI1LjA2LjEuNzIyNzcxMDg2MBgAILq3CypjLDk0MjI0ODI1LDk0MjI3MjQ3LDk0MjI3MjQ4LDk0MjMxMTg4LDQ3MDcxNzA0LDQ3MDY5NTA4LDk0MjE4NjQxLDk0MjAzMDE5LDQ3MDg0MzA0LDk0MjA4NDU4LDk0MjA4NDQ3QgJJTg%253D%253D%26skid%3D0e06d52d-7356-4a78-b4d3-13a0ce8bcc39%26g_st%3Diw&q=EhAkBQIB8CDIFXnbHr57ZXvoGOi07MAGIi35PKi2unNdBF1OF42DGGoBUHu_SGQUkPr2iVvLrnvwHADkK6QzWA10-SCeKusyAnJSWgFD",10.820118,76.655663
c 331,https://maps.app.goo.gl/gSyYDUJeXP4c5A4y8?g_st=iw,"https://www.google.com/sorry/index?continue=https://maps.google.com/%3Fdaddr%3D10.7778120,76.6457290%26saddr%3D10.7649410,76.6523100%26dirflg%3Dd%26geocode%3DFY1CpAAdFp-RBA%253D%253D%3BFdR0pAAdYYWRBA%253D%253D%26lucs%3D,94224825,94227247,94227248,94231188,47071704,47069508,94218641,94203019,47084304,94208458,94208447%26g_ep%3DCAISEjI1LjA2LjEuNzIyNzcxMDg2MBgAILq3CypjLDk0MjI0ODI1LDk0MjI3MjQ3LDk0MjI3MjQ4LDk0MjMxMTg4LDQ3MDcxNzA0LDQ3MDY5NTA4LDk0MjE4NjQxLDk0MjAzMDE5LDQ3MDg0MzA0LDk0MjA4NDU4LDk0MjA4NDQ3QgJJTg%253D%253D%26skid%3D50015841-bfe4-4474-aeb9-e14ab4056e41%26g_st%3Diw&q=EhAkBQIB8CDIFXnbHr57ZXvoGOy07MAGIi3b0ZKUPGSF3t-ED6VExiRRFdHGiIL2Zk_GEEuUbl9eADGbuk_iShntqIIdjBkyAnJSWgFD",10.777812,76.645729
c 332,https://maps.app.goo.gl/FX5SLeYff8NLtNxY6?g_st=iw,"https://www.google.com/sorry/index?continue=https://maps.google.com/%3Fgeocode%3DFfeBpAAdmZCRBCmNTDcYB26oOzGNKebl0tV0fA%253D%253D%3BFfwppAAd462RBA%253D%253D%26daddr%3D10.7586524,76.6560993%26saddr%3DFISH%2BWORLD%26dirflg%3Dd%26ftid%3D0x3ba86e0718374c8d:0x7c74d5d2e5e6298d%26lucs%3D,94224825,94227247,94227248,94231188,47071704,47069508,94218641,94203019,47084304,94208458,94208447%26g_ep%3DCAISEjI1LjA2LjEuNzIyNzcxMDg2MBgAILq3CypjLDk0MjI0ODI1LDk0MjI3MjQ3LDk0MjI3MjQ4LDk0MjMxMTg4LDQ3MDcxNzA0LDQ3MDY5NTA4LDk0MjE4NjQxLDk0MjAzMDE5LDQ3MDg0MzA0LDk0MjA4NDU4LDk0MjA4NDQ3QgJJTg%253D%253D%26skid%3D316e45b3-9c74-4bdf-a49b-b9639e11498b%26g_st%3Diw&q=EhAkBQIB8CDIFXnbHr57ZXvoGO-07MAGIi1Yaeomkkd79pCYk-QzMCMnnYjY5welAmmVpuraPeZ-xGfUQ0R7DVpV1iofCAEyAnJSWgFD",10.758652,76.656099
